# checkSRC_URI result
# root : /data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/
# date : 2026-05-22 11:10:31
# STATUS	FILE	URI
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/postgresql/postgresql_12.5.bb	file://0001-Improve-reproducibility.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/postgresql/postgresql_12.5.bb	file://not-check-libperl.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/psqlodbc/psqlodbc_09.05.0300.bb	file://psqlodbc-donot-use-the-hardcode-libdir.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/psqlodbc/psqlodbc_09.05.0300.bb	file://psqlodbc-fix-for-ptest-support.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/psqlodbc/psqlodbc_09.05.0300.bb	file://psqlodbc-remove-some-checks-for-cross-compiling.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/psqlodbc/psqlodbc_09.05.0300.bb	file://run-ptest
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/rocksdb/rocksdb_git.bb	file://0001-cmake-Add-check-for-atomic-support.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/rocksdb/rocksdb_git.bb	file://0001-db-write_thread.cc-Initialize-state.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-dbs/soci/soci_3.2.3.bb	file://soci_libdir.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/abseil-cpp/abseil-cpp_git.bb	file://0001-Add-RISCV-support-to-GetProgramCounter.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/abseil-cpp/abseil-cpp_git.bb	file://0001-Fix-build-on-riscv32.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/abseil-cpp/abseil-cpp_git.bb	file://0001-Remove-maes-option-from-cross-compilation.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/abseil-cpp/abseil-cpp_git.bb	file://0001-absl-always-use-asm-sgidefs.h.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/abseil-cpp/abseil-cpp_git.bb	file://0002-Add-forgotten-ABSL_HAVE_VDSO_SUPPORT-conditional.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/abseil-cpp/abseil-cpp_git.bb	file://0003-Add-fPIC-option.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools-conf_1.0.bb	file://android-gadget-setup
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://android-tools-adbd.service
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://build/0001-Riscv-Add-risc-v-Android-config-header.patch;patchdir=build
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0001-adb-remove-selinux-extensions.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0002-adb-Use-local-sockets-where-appropriate.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0003-adb-define-shell-command.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0004-adb-Fix-build-on-big-endian-systems.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0005-adb-add-base64-implementation.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0006-adb-Musl-fixes.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0007-adb-usb_linux.c-fix-build-with-glibc-2.28.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0008-adb-Allow-adbd-to-be-ran-as-root.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0009-mkbootimg-Add-dt-parameter-to-specify-DT-image.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0010-Use-linux-capability.h-on-linux-systems-too.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0011-Remove-bionic-specific-calls.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0012-Fix-implicit-declaration-of-stlcat-strlcopy-function.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/0013-adb-Support-riscv64.patch;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://core/adb_libssl_11.diff;patchdir=system/core
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://extras/0001-ext4_utils-remove-selinux-extensions.patch;patchdir=system/extras
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://extras/0002-ext4_utils-add-o-argument-to-preserve-ownership.patch;patchdir=system/extras
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://gitignore
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://libselinux/0001-Remove-bionic-specific-calls.patch;patchdir=external/libselinux
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/android-tools/android-tools_5.1.1.r37.bb	file://libselinux/0001-libselinux-Do-not-define-gettid-if-glibc-2.30-is-use.patch;patchdir=external/libselinux
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/bootchart/bootchart_git.bb	file://0001-svg-add-rudimentary-support-for-ARM-cpuinfo.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/bootchart/bootchart_git.bb	file://0002-svg-open-etc-os-release-and-use-PRETTY_NAME-for-the-.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0001-Do-not-add-stack-pointer-to-clobber-list.patch;patchdir=src/third_party/lss
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0001-Turn-off-sign-compare-for-musl-libc.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0001-disable-calls-to-getcontext-with-musl.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0001-include-sys-reg.h-to-get-__WORDSIZE-on-musl-libc.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0001-lss-Match-syscalls-to-match-musl.patch;patchdir=src/third_party/lss
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0002-Use-_fpstate-instead-of-_libc_fpstate-on-linux.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0002-sys-signal.h-is-a-nonportable-alias-for-signal.h.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0003-Dont-include-stab.h.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0003-Fix-conflict-between-musl-libc-dirent.h-and-lss.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://0004-elf_reader.cc-include-sys-reg.h-to-get-__WORDSIZE-on.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://mcontext.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	file://mips_asm_sgidefs.patch;patchdir=src/third_party/lss
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	git://github.com/google/breakpad;name=breakpad
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	git://github.com/google/googletest.git;destsuffix=git/src/testing/gtest;name=gtest
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/breakpad/breakpad_git.bb	git://github.com/google/protobuf.git;destsuffix=git/src/third_party/protobuf/protobuf;name=protobuf
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/cgdb/cgdb_0.7.1.bb	file://0001-Avoid-use-of-mips-which-is-reserved-on-mips.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/cjson/cjson_1.7.13.bb	git://github.com/DaveGamble/cJSON.git
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/concurrencykit/concurrencykit_git.bb	file://cross.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/concurrencykit/concurrencykit_git.bb	git://github.com/concurrencykit/ck.git
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/debootstrap/debootstrap_1.0.67.bb	file://devices.tar.gz;unpack=0
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://0001-undefined-strdup-macro.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://02-Makefile.in.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://03-threads.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://100-use-xtools.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://13-fix-ldflags-in-makefile.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://130-mips.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://150-use_DESTDIR.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dmalloc/dmalloc_5.5.2.bb	file://configure-pagesize-HACK.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dnf-plugin-tui/dnf-plugin-tui_git.bb	file://oe-remote.repo.sample
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/dnf-plugin-tui/dnf-plugin-tui_git.bb	git://github.com/ubinux/dnf-plugin-tui.git;branch=master
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/doxygen/doxygen_1.8.17.bb	file://0001-build-don-t-look-for-Iconv.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/doxygen/doxygen_1.8.17.bb	file://doxygen-native-only-check-python3.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/flatbuffers/flatbuffers_1.12.0.bb	git://github.com/google/flatbuffers.git
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/geany/geany-plugins_1.36.bb	file://0001-Use-pkg-config-to-find-gpgme.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/giflib/giflib_5.1.4.bb	file://CVE-2019-15133.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/glade/glade_3.22.2.bb	file://remove-yelp-help-rules-var.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/grpc/grpc_1.24.3.bb	file://0001-CMakeLists.txt-Fix-grpc_cpp_plugin-path-during-cross.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/grpc/grpc_1.24.3.bb	file://0001-CMakeLists.txt-Fix-grpc_cpp_plugin-path-during-cross.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/grpc/grpc_1.24.3.bb	file://0001-CMakeLists.txt-Fix-libraries-installation-for-Linux.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/grpc/grpc_1.24.3.bb	git://github.com/protocolbuffers/upb;name=upb;destsuffix=git/third_party/upb
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/icon-slicer/icon-slicer_0.3.bb	file://0001-Makefile.am-no-examples.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/iptraf/iptraf-ng_1.1.4.bb	file://0001-Fix-printd-formatting-strings.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/iptraf/iptraf-ng_1.1.4.bb	file://ncurses-config.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/json-spirit/json-spirit_4.08.bb	file://0001-Adjust-the-cmake-files.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/json-spirit/json-spirit_4.08.bb	file://0001-Link-to-libatomic.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/jsoncpp/jsoncpp_1.9.2.bb	git://github.com/open-source-parsers/jsoncpp
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/jsonrpc/jsonrpc_1.3.0.bb	git://github.com/cinemast/libjson-rpc-cpp
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/kconfig-frontends/kconfig-frontends_4.11.0.1.bb	file://0001-Makefile-ensure-frontends-exits-before-writing-into-.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/kconfig-frontends/kconfig-frontends_4.11.0.1.bb	file://0001-Switch-utils-kconfig-diff-to-use-Python-3.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/lapack/lapack_3.9.0.bb	git://github.com/Reference-LAPACK/lapack.git;protocol=https
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/lemon/lemon.inc	file://lemon.1
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/libsombok3/libsombok3_2.4.0.bb	file://0001-configure.ac-fix-cross-compiling-issue.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/libsombok3/libsombok3_2.4.0.bb	git://github.com/hatukanezumi/sombok.git;protocol=https
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/libubox/libubox_git.bb	file://0001-blobmsg-fix-array-out-of-bounds-GCC-10-warning.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/libubox/libubox_git.bb	file://0001-version-libraries.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/libubox/libubox_git.bb	file://fix-libdir.patch
OKAY	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/sa515m/SA515M_apps/apps_proc/poky/meta-openembedded/meta-oe/recipes-devtools/lshw/lshw_02.18.bb	file://0001-Makefile-Fix-cross-compilation.patch
